subscriber_id,signup_date,plan,payment_method,age,gender,country,device_primary,churned_30d
S006270,2025-09-19,basic,credit_card,47.0,M,IE,mobile,0
S006271,2025-03-20,standard,debit_card,48.0,,UK,tv,0
S006272,2026-04-20,basic,paypal,,F,IE,tv,0
S006273,2024-11-18,standard,paypal,32.0,M,IE,tablet,0
S006274,2022-02-15,basic,debit_card,62.0,M,UK,mobile,0
S006275,2024-01-18,basic,debit_card,35.0,F,UK,tv,0
S006276,2022-04-17,standard,debit_card,36.0,F,UK,mobile,0
S006277,2025-08-19,basic,paypal,,M,UK,laptop,0
S006278,2025-07-20,standard,credit_card,21.0,F,IE,mobile,0
S006279,2024-10-18,standard,credit_card,48.0,M,IE,mobile,0
S006280,2026-02-18,basic,credit_card,27.0,,UK,tv,0
S006281,2021-06-16,standard,paypal,44.0,,UK,tv,0
S006282,2024-06-18,basic,credit_card,46.0,F,UK,laptop,0
S006283,2026-03-21,standard,voucher,,F,UK,tv,0
S006284,2025-09-19,basic,voucher,26.0,F,UK,tv,0
S006285,2025-10-19,premium,paypal,30.0,M,UK,tv,1
S006286,2023-01-17,standard,debit_card,16.0,M,UK,tv,0
S006287,2022-09-17,standard,paypal,32.0,M,UK,mobile,0
S006288,2025-10-19,premium,credit_card,42.0,M,UK,laptop,0
S006289,2023-08-18,basic,debit_card,31.0,F,UK,tv,0
S006290,2025-11-19,premium,debit_card,27.0,,UK,tv,0
S006291,2025-01-18,standard,debit_card,30.0,,UK,mobile,0
S006292,2026-03-21,premium,credit_card,47.0,M,UK,laptop,0
S006293,2022-12-17,premium,debit_card,33.0,M,UK,laptop,0
S006294,2025-10-19,premium,voucher,54.0,F,IE,laptop,0
S006295,2023-03-19,basic,credit_card,27.0,M,UK,tv,0
S006296,2024-07-19,premium,credit_card,36.0,F,UK,tablet,0
S006297,2025-10-19,premium,paypal,29.0,M,UK,mobile,0
S006298,2023-12-18,standard,paypal,56.0,M,UK,tv,0
S006299,2026-02-18,basic,credit_card,35.0,M,UK,mobile,0
S006300,2024-10-18,premium,debit_card,,M,UK,mobile,0
S006301,2023-06-18,basic,credit_card,29.0,F,IE,mobile,0
S006302,2024-11-18,standard,credit_card,50.0,M,UK,tv,0
S006303,2025-01-18,standard,credit_card,35.0,M,UK,tv,0
S006304,2026-01-19,basic,credit_card,43.0,M,UK,mobile,0
S006305,2024-12-18,standard,debit_card,20.0,M,UK,tv,0
S006306,2023-04-18,basic,credit_card,37.0,F,UK,tv,0
S006307,2024-10-18,standard,credit_card,22.0,other,UK,mobile,0
S006308,2025-11-19,premium,credit_card,36.0,M,IE,tv,0
S006309,2026-04-20,basic,credit_card,17.0,M,UK,tv,1
S006310,2025-12-19,standard,debit_card,32.0,F,UK,tv,0
S006311,2022-09-17,basic,paypal,46.0,F,UK,tv,0
S006312,2025-06-19,premium,voucher,40.0,M,UK,tv,0
S006313,2026-04-20,premium,credit_card,20.0,M,UK,tablet,1
S006314,2025-01-18,basic,credit_card,16.0,M,UK,tablet,0
S006315,2026-01-19,standard,debit_card,39.0,M,UK,tv,1
S006316,2021-06-16,standard,credit_card,51.0,M,IE,mobile,0
S006317,2023-07-19,standard,debit_card,23.0,F,UK,tv,0
S006318,2021-06-16,standard,debit_card,57.0,F,UK,tv,0
S006319,2024-05-19,standard,debit_card,33.0,M,UK,tablet,0
S006320,2026-01-19,standard,credit_card,16.0,F,UK,laptop,0
S006321,2026-04-20,basic,debit_card,16.0,M,UK,tv,0
S006322,2024-12-18,standard,debit_card,42.0,M,UK,tablet,0
S006323,2026-04-20,premium,credit_card,,F,UK,tv,0
S006324,2021-06-16,basic,credit_card,50.0,M,UK,tablet,0
S006325,2025-08-19,standard,debit_card,20.0,,UK,mobile,0
S006326,2024-03-19,basic,credit_card,35.0,F,UK,mobile,0
S006327,2025-05-20,premium,credit_card,34.0,M,IE,tablet,0
S006328,2024-11-18,standard,debit_card,32.0,M,UK,mobile,0
S006329,2024-10-18,standard,debit_card,29.0,M,UK,laptop,0
S006330,2021-10-16,basic,credit_card,30.0,F,IE,tv,0
S006331,2023-08-18,standard,paypal,35.0,M,UK,laptop,0
S006332,2026-02-18,premium,credit_card,37.0,F,UK,tablet,0
S006333,2022-10-17,standard,paypal,36.0,M,UK,mobile,0
S006334,2026-03-21,standard,voucher,47.0,F,IE,mobile,1
S006335,2026-01-19,standard,credit_card,20.0,M,UK,laptop,0
S006336,2025-06-19,standard,credit_card,16.0,,IE,mobile,0
S006337,2026-05-21,standard,credit_card,45.0,F,IE,tv,0
S006338,2026-03-21,basic,paypal,23.0,M,IE,tv,0
S006339,2026-05-21,basic,voucher,29.0,M,UK,tv,0
S006340,2025-09-19,standard,debit_card,27.0,M,UK,tv,0
S006341,2026-01-19,premium,paypal,27.0,F,IE,tv,0
S006342,2025-01-18,premium,paypal,17.0,F,UK,mobile,0
S006343,2023-08-18,premium,debit_card,27.0,M,UK,mobile,0
S006344,2025-09-19,standard,paypal,41.0,F,UK,tv,0
S006345,2025-04-19,basic,debit_card,33.0,M,UK,tv,0
S006346,2026-05-21,standard,debit_card,39.0,F,UK,tv,0
S006347,2025-05-20,premium,debit_card,28.0,F,IE,mobile,0
S006348,2026-02-18,standard,paypal,43.0,F,UK,mobile,0
S006349,2025-06-19,standard,credit_card,28.0,other,UK,laptop,0
S006350,2025-01-18,standard,debit_card,16.0,M,UK,mobile,0
S006351,2021-06-16,premium,credit_card,37.0,F,UK,tablet,0
S006352,2021-06-16,premium,credit_card,42.0,M,UK,tv,0
S006353,2025-04-19,standard,credit_card,27.0,M,UK,tablet,0
S006354,2024-03-19,standard,debit_card,47.0,F,UK,tablet,0
S006355,2026-02-18,basic,credit_card,24.0,F,IE,laptop,1
S006356,2025-02-17,standard,credit_card,41.0,F,IE,mobile,0
S006357,2024-12-18,basic,credit_card,53.0,F,UK,laptop,0
S006358,2025-06-19,premium,paypal,34.0,F,UK,laptop,0
S006359,2025-10-19,standard,debit_card,31.0,F,UK,laptop,0
S006360,2024-07-19,standard,credit_card,32.0,F,UK,mobile,0
S006361,2026-03-21,basic,debit_card,51.0,M,UK,tv,0
S006362,2024-11-18,standard,debit_card,38.0,F,UK,mobile,0
S006363,2026-05-21,standard,debit_card,57.0,F,UK,laptop,1
S006364,2026-05-21,basic,paypal,37.0,,UK,laptop,0
S006365,2026-01-19,premium,debit_card,26.0,F,UK,laptop,0
S006366,2023-08-18,standard,credit_card,27.0,F,IE,mobile,0
S006367,2025-09-19,standard,paypal,34.0,F,UK,tablet,0
S006368,2024-06-18,basic,credit_card,16.0,F,UK,mobile,0
S006369,2024-12-18,standard,paypal,28.0,F,UK,mobile,0
S006370,2023-04-18,standard,paypal,29.0,F,UK,mobile,0
S006371,2026-04-20,premium,credit_card,36.0,F,UK,tv,1
S006372,2022-02-15,basic,paypal,55.0,F,UK,mobile,0
S006373,2025-06-19,premium,paypal,34.0,F,IE,tv,0
S006374,2025-06-19,standard,paypal,16.0,F,UK,mobile,0
S006375,2024-11-18,basic,credit_card,23.0,F,UK,mobile,0
S006376,2023-04-18,basic,credit_card,36.0,M,UK,tv,0
S006377,2021-09-16,basic,debit_card,35.0,F,IE,mobile,0
S006378,2025-08-19,premium,debit_card,51.0,F,UK,tv,0
S006379,2025-06-19,basic,credit_card,44.0,F,UK,tv,0
S006380,2026-02-18,standard,credit_card,44.0,other,UK,tv,0
S006381,2025-04-19,standard,debit_card,31.0,F,UK,tv,0
S006382,2026-03-21,premium,credit_card,46.0,,UK,tablet,0
S006383,2025-12-19,standard,debit_card,24.0,M,UK,tablet,1
S006384,2026-02-18,standard,credit_card,44.0,F,UK,mobile,0
S006385,2025-06-19,basic,debit_card,30.0,M,UK,tablet,0
S006386,2025-01-18,premium,debit_card,18.0,F,UK,mobile,0
S006387,2024-12-18,basic,credit_card,40.0,M,IE,tablet,0
S006388,2024-05-19,basic,credit_card,49.0,F,UK,mobile,0
S006389,2022-09-17,premium,debit_card,29.0,F,IE,tv,0
S006390,2025-09-19,basic,credit_card,51.0,M,UK,laptop,0
S006391,2024-06-18,basic,credit_card,16.0,F,UK,mobile,0
S006392,2025-10-19,standard,debit_card,20.0,F,UK,laptop,0
S006393,2025-10-19,basic,debit_card,,F,IE,laptop,0
S006394,2022-11-17,basic,credit_card,29.0,F,UK,mobile,0
S006395,2025-06-19,standard,voucher,26.0,F,UK,laptop,0
S006396,2026-05-21,standard,paypal,35.0,M,UK,tv,0
S006397,2025-10-19,premium,paypal,28.0,F,UK,mobile,0
S006398,2024-07-19,basic,debit_card,30.0,other,IE,mobile,0
S006399,2025-09-19,standard,debit_card,37.0,F,UK,tablet,0
S006400,2024-12-18,premium,debit_card,26.0,M,UK,mobile,0
S006401,2026-02-18,basic,debit_card,32.0,F,UK,tv,0
S006402,2025-02-17,basic,debit_card,26.0,M,UK,tv,0
S006403,2021-06-16,basic,debit_card,20.0,other,IE,mobile,0
S006404,2025-08-19,standard,credit_card,42.0,M,UK,mobile,0
S006405,2025-12-19,basic,paypal,52.0,M,IE,tv,0
S006406,2024-10-18,standard,debit_card,45.0,M,UK,mobile,0
S006407,2025-04-19,premium,debit_card,37.0,F,UK,mobile,0
S006408,2021-06-16,basic,credit_card,26.0,F,UK,tv,0
S006409,2023-04-18,standard,debit_card,30.0,F,UK,tv,0
S006410,2025-08-19,basic,debit_card,45.0,M,UK,laptop,0
S006411,2024-04-18,basic,debit_card,16.0,F,UK,tablet,0
S006412,2025-01-18,standard,credit_card,30.0,M,UK,mobile,0
S006413,2024-09-18,standard,credit_card,42.0,M,UK,mobile,0
S006414,2025-06-19,premium,credit_card,21.0,F,UK,tv,0
S006415,2026-01-19,standard,debit_card,38.0,F,UK,tv,0
S006416,2026-05-21,basic,debit_card,38.0,F,UK,tablet,0
S006417,2025-07-20,standard,credit_card,18.0,M,UK,tv,0
S006418,2025-04-19,basic,credit_card,34.0,F,UK,tv,0
S006419,2026-03-21,premium,paypal,27.0,M,IE,mobile,1
S006420,2023-12-18,standard,credit_card,38.0,F,UK,tablet,0
S006421,2025-11-19,basic,debit_card,41.0,M,UK,tv,0
S006422,2025-04-19,standard,debit_card,38.0,,UK,mobile,0
S006423,2023-09-18,standard,debit_card,34.0,M,UK,laptop,0
S006424,2025-06-19,premium,credit_card,37.0,M,UK,laptop,0
S006425,2024-07-19,basic,debit_card,21.0,M,UK,mobile,0
S006426,2023-10-18,basic,credit_card,33.0,F,UK,tv,0
S006427,2025-04-19,basic,debit_card,25.0,M,UK,mobile,0
S006428,2025-12-19,standard,credit_card,45.0,F,UK,laptop,0
S006429,2026-05-21,standard,debit_card,41.0,M,IE,mobile,0
S006430,2025-03-20,basic,debit_card,41.0,M,UK,laptop,0
S006431,2024-04-18,standard,voucher,52.0,F,UK,mobile,0
S006432,2024-05-19,standard,credit_card,30.0,M,UK,tv,0
S006433,2021-06-16,basic,credit_card,27.0,F,UK,mobile,0
S006434,2024-08-18,premium,credit_card,30.0,F,UK,laptop,0
S006435,2025-03-20,standard,debit_card,16.0,F,UK,tv,0
S006436,2026-04-20,standard,credit_card,17.0,F,IE,mobile,0
S006437,2024-05-19,standard,paypal,40.0,M,UK,tv,0
S006438,2024-02-17,basic,credit_card,18.0,M,UK,mobile,0
S006439,2025-07-20,premium,paypal,22.0,M,UK,mobile,0
S006440,2026-03-21,standard,debit_card,32.0,F,IE,mobile,0
S006441,2024-09-18,standard,debit_card,29.0,M,UK,laptop,0
S006442,2024-09-18,premium,debit_card,43.0,M,UK,tv,0
S006443,2025-05-20,premium,credit_card,34.0,F,IE,tablet,0
S006444,2025-09-19,premium,debit_card,25.0,F,UK,tv,0
S006445,2025-11-19,basic,credit_card,44.0,F,UK,tv,1
S006446,2026-02-18,basic,credit_card,42.0,M,UK,tv,0
S006447,2025-03-20,standard,debit_card,18.0,F,UK,tv,0
S006448,2026-05-21,standard,credit_card,36.0,,UK,mobile,0
S006449,2026-02-18,standard,debit_card,26.0,F,UK,tv,0
S006450,2026-03-21,standard,debit_card,25.0,M,UK,tv,0
S006451,2025-10-19,basic,voucher,54.0,M,IE,laptop,0
S006452,2026-02-18,basic,paypal,35.0,M,UK,mobile,0
S006453,2025-12-19,standard,credit_card,31.0,F,UK,laptop,0
S006454,2023-11-18,basic,paypal,34.0,M,IE,tablet,0
S006455,2026-04-20,standard,credit_card,,M,UK,mobile,0
S006456,2025-05-20,standard,debit_card,26.0,M,IE,mobile,0
S006457,2025-12-19,standard,paypal,28.0,F,UK,laptop,0
S006458,2023-10-18,standard,credit_card,41.0,M,UK,mobile,0
S006459,2026-04-20,standard,paypal,17.0,M,UK,mobile,0
S006460,2024-06-18,standard,credit_card,44.0,F,UK,tv,0
S006461,2024-12-18,basic,paypal,16.0,F,UK,tv,0
S006462,2025-10-19,standard,debit_card,31.0,F,UK,tablet,0
S006463,2022-07-18,standard,credit_card,16.0,F,UK,tv,0
S006464,2024-04-18,basic,credit_card,22.0,M,UK,tv,0
S006465,2023-05-19,standard,debit_card,48.0,M,UK,tablet,0
S006466,2024-08-18,premium,debit_card,45.0,M,UK,tablet,0
S006467,2023-05-19,basic,debit_card,46.0,M,UK,laptop,0
S006468,2024-04-18,standard,debit_card,18.0,M,UK,mobile,0
S006469,2022-02-15,premium,debit_card,22.0,F,UK,tv,0
S006470,2025-07-20,premium,debit_card,37.0,M,UK,mobile,0
S006471,2024-06-18,standard,credit_card,41.0,F,UK,tv,0
S006472,2022-06-17,standard,credit_card,25.0,M,UK,tv,0
S006473,2024-02-17,premium,credit_card,27.0,other,UK,laptop,0
S006474,2024-02-17,standard,paypal,21.0,F,UK,tablet,0
S006475,2026-05-21,basic,debit_card,52.0,M,UK,tv,1
S006476,2023-04-18,basic,credit_card,28.0,M,UK,mobile,0
S006477,2025-10-19,premium,paypal,34.0,other,UK,laptop,0
S006478,2023-12-18,standard,debit_card,34.0,F,UK,mobile,0
S006479,2023-07-19,basic,credit_card,46.0,,UK,tv,0
S006480,2026-03-21,basic,debit_card,23.0,M,UK,tv,0
S006481,2022-02-15,standard,paypal,46.0,other,IE,mobile,0
S006482,2025-11-19,standard,paypal,19.0,F,UK,tv,0
S006483,2025-01-18,premium,debit_card,,F,UK,tablet,0
S006484,2025-11-19,standard,paypal,16.0,M,UK,tv,0
S006485,2026-05-21,premium,debit_card,32.0,F,UK,mobile,0
S006486,2025-07-20,premium,paypal,51.0,F,UK,tv,0
S006487,2026-05-21,basic,paypal,41.0,F,UK,tv,0
S006488,2025-09-19,standard,credit_card,38.0,F,UK,tv,0
S006489,2025-11-19,basic,debit_card,22.0,M,UK,mobile,0
S006490,2023-12-18,premium,credit_card,25.0,M,UK,mobile,0
S006491,2025-03-20,basic,debit_card,48.0,F,UK,tv,0
S006492,2026-02-18,standard,credit_card,39.0,F,UK,laptop,0
S006493,2025-11-19,premium,debit_card,43.0,other,UK,tv,0
S006494,2024-08-18,basic,voucher,34.0,F,IE,tablet,0
S006495,2026-03-21,premium,debit_card,30.0,M,UK,laptop,0
S006496,2025-12-19,basic,credit_card,42.0,M,UK,tv,0
S006497,2026-05-21,standard,credit_card,36.0,F,UK,tv,0
S006498,2025-03-20,standard,voucher,32.0,M,IE,tv,0
S006499,2024-10-18,standard,debit_card,18.0,F,IE,laptop,0
S006500,2026-04-20,standard,debit_card,44.0,M,UK,mobile,1
S006501,2025-07-20,premium,credit_card,38.0,M,UK,tv,0
S006502,2021-06-16,basic,debit_card,27.0,M,UK,tv,0
S006503,2026-03-21,standard,debit_card,46.0,F,UK,tv,1
S006504,2021-06-16,premium,paypal,36.0,M,UK,mobile,0
S006505,2024-07-19,premium,debit_card,36.0,F,UK,tablet,0
S006506,2026-02-18,basic,credit_card,43.0,M,UK,mobile,0
S006507,2025-09-19,premium,debit_card,41.0,F,UK,tv,0
S006508,2023-11-18,basic,debit_card,37.0,F,UK,tablet,0
S006509,2026-01-19,standard,credit_card,31.0,F,UK,laptop,1
S006510,2026-02-18,standard,debit_card,55.0,F,UK,mobile,0
S006511,2025-10-19,premium,credit_card,25.0,F,UK,tablet,0
S006512,2025-11-19,basic,paypal,42.0,F,IE,laptop,0
S006513,2025-11-19,basic,debit_card,33.0,M,UK,mobile,1
S006514,2021-11-16,standard,debit_card,39.0,M,UK,tv,0
S006515,2023-11-18,basic,debit_card,47.0,F,UK,tv,0
S006516,2025-12-19,standard,paypal,30.0,F,UK,tv,0
S006517,2024-08-18,standard,paypal,40.0,F,UK,tv,0
S006518,2024-06-18,standard,credit_card,36.0,F,UK,tablet,0
S006519,2025-11-19,basic,credit_card,26.0,M,UK,laptop,0
S006520,2021-06-16,basic,debit_card,47.0,M,UK,mobile,0
S006521,2025-09-19,premium,debit_card,41.0,F,UK,laptop,0
S006522,2025-09-19,standard,debit_card,29.0,F,UK,laptop,0
S006523,2025-06-19,basic,debit_card,,F,UK,mobile,0
S006524,2024-06-18,basic,paypal,24.0,F,UK,laptop,0
S006525,2021-06-16,basic,debit_card,33.0,M,UK,laptop,0
S006526,2025-03-20,premium,debit_card,29.0,M,UK,tv,0
S006527,2025-11-19,basic,credit_card,42.0,M,UK,laptop,0
S006528,2025-11-19,basic,voucher,28.0,M,UK,laptop,0
S006529,2025-05-20,standard,debit_card,42.0,F,UK,tv,0
S006530,2026-03-21,basic,credit_card,,,IE,mobile,0
S006531,2025-09-19,basic,voucher,29.0,F,UK,tv,0
S006532,2025-05-20,premium,debit_card,54.0,F,UK,mobile,0
S006533,2021-06-16,standard,debit_card,25.0,M,UK,mobile,0
S006534,2021-06-16,basic,paypal,18.0,F,UK,tv,0
S006535,2023-01-17,standard,credit_card,43.0,M,UK,mobile,0
S006536,2024-11-18,basic,debit_card,16.0,M,UK,mobile,0
S006537,2023-04-18,basic,credit_card,50.0,F,UK,tv,0
S006538,2026-04-20,standard,paypal,35.0,M,UK,mobile,0
S006539,2026-02-18,standard,credit_card,18.0,M,UK,laptop,0
S006540,2026-03-21,standard,credit_card,23.0,F,UK,tv,0
S006541,2025-05-20,premium,credit_card,16.0,F,UK,mobile,0
S006542,2025-08-19,basic,debit_card,38.0,M,IE,tv,0
S006543,2025-09-19,premium,credit_card,19.0,,UK,tv,0
S006544,2026-01-19,standard,debit_card,39.0,M,UK,mobile,0
S006545,2024-12-18,basic,paypal,,F,IE,tv,0
S006546,2026-03-21,premium,credit_card,28.0,F,IE,mobile,0
S006547,2026-05-21,basic,paypal,39.0,F,UK,tv,0
S006548,2025-11-19,standard,paypal,40.0,F,UK,tablet,0
S006549,2026-01-19,standard,credit_card,46.0,,UK,tv,0
S006550,2025-09-19,basic,credit_card,27.0,M,UK,laptop,0
S006551,2026-01-19,premium,debit_card,33.0,F,UK,mobile,0
S006552,2025-09-19,basic,credit_card,27.0,M,UK,tv,0
S006553,2022-07-18,premium,debit_card,35.0,M,UK,tv,0
S006554,2026-03-21,basic,debit_card,25.0,F,UK,mobile,0
S006555,2026-01-19,basic,debit_card,29.0,M,IE,laptop,0
S006556,2025-08-19,standard,paypal,29.0,F,UK,mobile,0
S006557,2021-06-16,premium,paypal,37.0,F,UK,mobile,0
S006558,2026-05-21,basic,debit_card,34.0,F,UK,tablet,0
S006559,2025-10-19,premium,credit_card,39.0,F,UK,tv,0
S006560,2024-01-18,basic,credit_card,32.0,F,UK,mobile,0
S006561,2025-01-18,standard,debit_card,27.0,F,UK,tv,0
S006562,2025-06-19,standard,debit_card,36.0,F,UK,tablet,0
S006563,2026-03-21,basic,paypal,23.0,F,UK,laptop,0
S006564,2026-04-20,premium,debit_card,40.0,F,UK,tv,0
S006565,2022-10-17,standard,debit_card,30.0,F,UK,tv,0
S006566,2024-07-19,standard,voucher,36.0,F,UK,tablet,0
S006567,2026-02-18,standard,credit_card,36.0,F,UK,mobile,0
S006568,2025-09-19,standard,credit_card,51.0,F,UK,mobile,0
S006569,2023-10-18,standard,voucher,38.0,F,UK,mobile,0
S006570,2024-11-18,premium,paypal,34.0,M,UK,tv,0
S006571,2024-06-18,standard,credit_card,26.0,M,UK,tablet,0
S006572,2025-01-18,standard,debit_card,42.0,,UK,tv,0
S006573,2025-05-20,standard,paypal,31.0,F,UK,mobile,0
S006574,2026-04-20,standard,credit_card,17.0,M,UK,tv,0
S006575,2026-04-20,standard,credit_card,31.0,M,UK,tv,0
S006576,2022-05-18,standard,credit_card,36.0,M,UK,tablet,0
S006577,2024-01-18,standard,debit_card,24.0,F,UK,mobile,0
S006578,2026-04-20,standard,credit_card,32.0,M,UK,mobile,0
S006579,2024-08-18,premium,credit_card,33.0,F,UK,laptop,0
S006580,2025-09-19,premium,credit_card,33.0,F,UK,mobile,0
S006581,2026-03-21,premium,debit_card,47.0,F,UK,tablet,0
S006582,2025-12-19,standard,paypal,19.0,F,IE,laptop,0
S006583,2022-12-17,standard,paypal,56.0,M,UK,mobile,0
S006584,2024-09-18,basic,credit_card,33.0,other,UK,tv,0
S006585,2026-05-21,standard,voucher,40.0,F,UK,tv,1
S006586,2024-06-18,basic,voucher,35.0,M,UK,mobile,0
S006587,2026-05-21,basic,credit_card,16.0,M,IE,tv,0
S006588,2023-02-16,premium,voucher,22.0,F,IE,tv,0
S006589,2024-12-18,premium,debit_card,28.0,F,UK,tv,0
S006590,2024-11-18,standard,credit_card,44.0,F,UK,tv,0
S006591,2026-05-21,basic,debit_card,18.0,F,UK,mobile,1
S006592,2026-04-20,standard,debit_card,24.0,other,UK,tv,0
S006593,2025-05-20,standard,paypal,35.0,F,IE,tv,0
S006594,2025-11-19,premium,credit_card,39.0,M,UK,tablet,0
S006595,2025-05-20,premium,paypal,38.0,M,UK,laptop,0
S006596,2025-07-20,basic,paypal,23.0,M,UK,mobile,0
S006597,2023-09-18,basic,credit_card,16.0,M,UK,laptop,0
S006598,2026-03-21,basic,debit_card,39.0,M,UK,tv,0
S006599,2025-09-19,basic,debit_card,49.0,M,UK,tablet,0
S006600,2025-10-19,standard,credit_card,30.0,F,UK,mobile,0
S006601,2023-04-18,basic,debit_card,21.0,M,UK,mobile,0
S006602,2024-12-18,basic,paypal,29.0,F,UK,mobile,0
S006603,2026-01-19,basic,debit_card,38.0,F,UK,tablet,0
S006604,2025-09-19,basic,debit_card,31.0,M,UK,tv,0
S006605,2026-01-19,standard,credit_card,49.0,M,UK,mobile,0
S006606,2025-07-20,basic,debit_card,44.0,F,UK,tablet,0
S006607,2025-06-19,premium,paypal,36.0,F,IE,mobile,0
S006608,2024-08-18,basic,paypal,16.0,F,UK,tv,0
S006609,2025-05-20,basic,paypal,26.0,M,UK,tv,0
S006610,2022-09-17,basic,credit_card,27.0,F,UK,tv,0
S006611,2025-02-17,standard,paypal,25.0,F,UK,mobile,0
S006612,2026-02-18,basic,paypal,36.0,M,UK,mobile,0
S006613,2024-10-18,standard,credit_card,36.0,F,UK,tv,0
S006614,2025-02-17,basic,debit_card,16.0,F,UK,tablet,0
S006615,2026-03-21,premium,credit_card,42.0,M,UK,tablet,0
S006616,2026-05-21,basic,debit_card,,F,UK,tv,0
S006617,2026-01-19,standard,credit_card,37.0,M,UK,tv,0
S006618,2025-09-19,premium,paypal,42.0,F,UK,laptop,0
S006619,2026-04-20,basic,credit_card,25.0,F,UK,laptop,0
S006620,2026-04-20,basic,paypal,47.0,M,UK,laptop,0
S006621,2025-04-19,premium,credit_card,32.0,F,UK,mobile,0
S006622,2026-03-21,basic,credit_card,50.0,,UK,laptop,0
S006623,2021-10-16,basic,credit_card,24.0,M,UK,tv,0
S006624,2025-03-20,standard,debit_card,49.0,M,UK,tv,0
S006625,2026-02-18,basic,debit_card,24.0,F,UK,tv,0
S006626,2021-06-16,premium,debit_card,62.0,F,UK,mobile,0
S006627,2025-02-17,standard,debit_card,23.0,M,UK,tv,0
S006628,2023-01-17,standard,paypal,45.0,F,UK,mobile,0
S006629,2025-05-20,basic,debit_card,30.0,other,UK,tv,0
S006630,2025-07-20,standard,debit_card,41.0,F,UK,mobile,0
S006631,2022-01-16,standard,debit_card,33.0,M,UK,laptop,0
S006632,2024-07-19,basic,voucher,,M,UK,tablet,0
S006633,2025-02-17,premium,credit_card,16.0,M,UK,tv,0
S006634,2025-07-20,standard,credit_card,61.0,M,UK,tv,0
S006635,2025-03-20,premium,debit_card,34.0,F,UK,tv,0
S006636,2024-09-18,basic,debit_card,16.0,F,UK,mobile,0
S006637,2024-10-18,basic,credit_card,37.0,F,UK,tv,0
S006638,2025-06-19,standard,paypal,41.0,M,UK,tablet,0
S006639,2025-12-19,premium,credit_card,26.0,F,UK,laptop,0
S006640,2026-01-19,standard,debit_card,26.0,,UK,tv,0
S006641,2025-11-19,basic,credit_card,33.0,F,UK,tv,0
S006642,2025-12-19,premium,paypal,47.0,M,UK,tv,1
S006643,2026-05-21,basic,credit_card,35.0,M,UK,tablet,0
S006644,2025-02-17,basic,credit_card,,M,UK,tv,0
S006645,2024-06-18,standard,credit_card,46.0,M,UK,tablet,0
S006646,2022-10-17,basic,credit_card,31.0,F,UK,mobile,0
S006647,2021-06-16,basic,credit_card,16.0,F,UK,mobile,0
S006648,2024-02-17,basic,credit_card,31.0,M,UK,tablet,0
S006649,2025-07-20,premium,debit_card,39.0,,UK,tv,0
S006650,2025-11-19,basic,debit_card,34.0,F,UK,tablet,0
S006651,2024-10-18,standard,debit_card,40.0,F,UK,tv,0
S006652,2023-06-18,premium,credit_card,43.0,F,UK,tablet,0
S006653,2025-07-20,standard,debit_card,39.0,F,UK,laptop,0
S006654,2025-10-19,standard,voucher,30.0,F,UK,tv,0
S006655,2023-10-18,standard,credit_card,39.0,M,UK,mobile,0
S006656,2026-05-21,standard,paypal,58.0,F,UK,mobile,1
S006657,2023-11-18,standard,credit_card,17.0,M,IE,tv,0
S006658,2026-02-18,premium,credit_card,39.0,F,UK,mobile,1
S006659,2026-03-21,premium,voucher,54.0,other,IE,tv,0
S006660,2025-01-18,standard,debit_card,21.0,M,IE,tablet,0
S006661,2023-03-19,basic,debit_card,45.0,M,UK,mobile,0
S006662,2025-07-20,premium,debit_card,46.0,M,UK,mobile,0
S006663,2025-01-18,basic,paypal,17.0,other,IE,tablet,0
S006664,2022-03-18,premium,paypal,41.0,M,UK,tablet,0
S006665,2026-02-18,basic,credit_card,31.0,F,UK,tv,0
S006666,2025-03-20,standard,credit_card,33.0,M,UK,tv,0
S006667,2024-03-19,premium,paypal,30.0,M,UK,tv,0
S006668,2024-04-18,standard,credit_card,48.0,M,UK,laptop,0
S006669,2024-11-18,basic,credit_card,32.0,F,UK,mobile,0
S006670,2026-01-19,premium,credit_card,28.0,M,UK,tv,0
S006671,2025-10-19,standard,debit_card,29.0,F,UK,tv,0
S006672,2026-04-20,basic,debit_card,30.0,F,UK,mobile,0
S006673,2024-06-18,standard,credit_card,22.0,F,UK,mobile,0
S006674,2026-03-21,standard,credit_card,28.0,M,UK,mobile,0
S006675,2026-05-21,standard,debit_card,35.0,F,UK,tv,0
S006676,2025-12-19,basic,debit_card,38.0,M,UK,tv,0
