ticket_id,subscriber_id,ticket_date,category,resolved,resolution_days
T0009250,S007429,2026-04-29,technical,1,4.8
T0009251,S007430,2026-04-07,other,0,
T0009252,S007431,2026-03-31,cancellation_intent,1,0.5
T0009253,S007431,2026-05-02,billing,1,0.6
T0009254,S007432,2026-02-06,content,1,1.4
T0009255,S007432,2026-05-02,cancellation_intent,1,1.0
T0009256,S007433,2026-03-05,technical,1,4.1
T0009257,S007433,2026-05-01,technical,0,
T0009258,S007434,2026-02-28,cancellation_intent,1,5.0
T0009259,S007435,2026-05-23,billing,0,
T0009260,S007436,2026-01-28,technical,1,2.1
T0009261,S007437,2026-05-07,other,1,1.1
T0009262,S007438,2026-03-13,technical,0,
T0009263,S007438,2026-05-14,content,1,3.2
T0009264,S007438,2026-05-14,other,1,2.4
T0009265,S007439,2026-02-08,cancellation_intent,0,
T0009266,S007439,2026-04-11,billing,1,3.3
T0009267,S007440,2026-01-12,other,1,4.2
T0009268,S007440,2026-06-11,content,1,2.1
T0009269,S007441,2026-02-09,billing,1,
T0009270,S007441,2026-03-24,content,1,2.8
T0009271,S007441,2026-04-12,billing,1,1.9
T0009272,S007442,2026-04-25,content,1,6.7
T0009273,S007442,2026-05-18,other,1,0.7
T0009274,S007442,2026-05-21,technical,1,2.7
T0009275,S007444,2025-12-27,other,1,0.9
T0009276,S007445,2026-01-07,billing,1,2.4
T0009277,S007445,2026-05-13,other,1,1.9
T0009278,S007447,2026-01-17,other,0,
T0009279,S007447,2026-02-22,billing,1,0.7
T0009280,S007447,2026-03-19,billing,1,3.6
T0009281,S007450,2025-12-27,technical,1,2.4
T0009282,S007450,2026-01-12,content,1,6.8
T0009283,S007450,2026-02-24,technical,1,0.8
T0009284,S007451,2026-02-27,technical,1,8.1
T0009285,S007452,2026-01-13,technical,1,0.5
T0009286,S007452,2026-02-28,content,1,4.6
T0009287,S007452,2026-03-05,content,1,0.5
T0009288,S007452,2026-04-02,other,1,4.0
T0009289,S007454,2026-06-14,billing,0,
T0009290,S007455,2026-03-23,cancellation_intent,1,1.8
T0009291,S007457,2026-02-17,technical,1,2.7
T0009292,S007459,2026-03-22,content,1,2.4
T0009293,S007460,2026-01-15,cancellation_intent,1,1.2
T0009294,S007460,2026-06-12,other,0,
T0009295,S007460,2026-06-14,cancellation_intent,1,0.7
T0009296,S007461,2026-01-04,billing,1,0.7
T0009297,S007461,2026-04-24,content,1,
T0009298,S007462,2026-05-13,other,0,
T0009299,S007463,2026-01-17,cancellation_intent,1,0.5
T0009300,S007463,2026-04-23,billing,1,1.7
T0009301,S007464,2025-12-28,other,1,1.1
T0009302,S007464,2026-02-14,other,1,3.1
T0009303,S007464,2026-03-25,technical,0,
T0009304,S007464,2026-03-26,billing,1,0.5
T0009305,S007464,2026-04-08,technical,1,3.1
T0009306,S007464,2026-05-13,content,0,
T0009307,S007464,2026-05-16,content,0,
T0009308,S007464,2026-05-18,cancellation_intent,1,0.5
T0009309,S007465,2026-04-13,billing,0,
T0009310,S007465,2026-04-25,technical,1,3.2
T0009311,S007465,2026-05-10,other,0,
T0009312,S007465,2026-06-12,content,1,0.5
T0009313,S007466,2026-03-17,billing,1,6.7
T0009314,S007466,2026-05-16,billing,0,
T0009315,S007466,2026-05-30,content,1,0.8
T0009316,S007468,2026-03-03,cancellation_intent,1,0.6
T0009317,S007468,2026-04-27,cancellation_intent,1,3.4
T0009318,S007468,2026-05-03,other,1,2.6
T0009319,S007468,2026-05-19,billing,1,0.5
T0009320,S007468,2026-06-16,cancellation_intent,1,6.5
T0009321,S007468,2026-06-16,content,0,
T0009322,S007469,2026-02-11,technical,0,
T0009323,S007470,2026-02-07,cancellation_intent,0,
T0009324,S007470,2026-05-09,other,1,5.1
T0009325,S007477,2026-04-06,cancellation_intent,1,6.6
T0009326,S007477,2026-04-11,content,0,
T0009327,S007479,2026-03-06,other,1,0.5
T0009328,S007479,2026-03-10,other,1,6.5
T0009329,S007479,2026-04-27,other,1,2.9
T0009330,S007479,2026-04-29,billing,1,1.2
T0009331,S007480,2026-01-19,billing,1,0.5
T0009332,S007480,2026-01-20,billing,0,
T0009333,S007480,2026-06-02,cancellation_intent,1,2.1
T0009334,S007482,2026-03-12,other,0,
T0009335,S007484,2026-05-12,cancellation_intent,0,
T0009336,S007484,2026-05-23,cancellation_intent,0,
T0009337,S007486,2026-03-02,billing,1,3.3
T0009338,S007486,2026-03-13,cancellation_intent,0,
T0009339,S007486,2026-03-26,technical,1,0.5
T0009340,S007486,2026-04-09,cancellation_intent,1,0.9
T0009341,S007488,2026-02-18,technical,1,0.5
T0009342,S007488,2026-03-24,cancellation_intent,1,
T0009343,S007488,2026-05-25,other,1,7.3
T0009344,S007490,2026-02-26,other,1,5.6
T0009345,S007491,2025-12-24,other,0,
T0009346,S007491,2026-01-14,technical,0,
T0009347,S007493,2026-01-28,technical,1,1.5
T0009348,S007494,2026-04-06,billing,0,
T0009349,S007496,2026-03-29,content,1,5.2
T0009350,S007498,2026-03-16,billing,1,1.5
T0009351,S007499,2026-04-12,billing,1,0.6
T0009352,S007500,2026-01-18,technical,1,0.5
T0009353,S007501,2026-01-20,billing,1,4.3
T0009354,S007501,2026-02-02,technical,1,4.6
T0009355,S007501,2026-03-11,billing,1,1.6
T0009356,S007501,2026-05-12,cancellation_intent,1,1.1
T0009357,S007501,2026-06-16,other,1,3.4
T0009358,S007502,2026-02-10,cancellation_intent,0,
T0009359,S007503,2026-01-05,billing,1,2.9
T0009360,S007503,2026-01-15,technical,1,
T0009361,S007503,2026-05-14,billing,1,0.6
T0009362,S007503,2026-06-04,technical,1,4.0
T0009363,S007505,2026-01-21,technical,1,0.5
T0009364,S007505,2026-05-09,other,0,
T0009365,S007505,2026-05-11,content,1,1.1
T0009366,S007506,2026-03-20,other,1,
T0009367,S007507,2026-04-09,billing,1,0.5
T0009368,S007507,2026-05-18,billing,1,4.4
T0009369,S007508,2026-05-01,technical,0,
T0009370,S007509,2026-02-23,other,1,3.9
T0009371,S007509,2026-03-20,other,1,1.5
T0009372,S007509,2026-04-21,billing,1,7.6
T0009373,S007510,2026-01-13,cancellation_intent,0,
T0009374,S007510,2026-04-13,cancellation_intent,1,2.6
T0009375,S007510,2026-04-14,billing,0,
T0009376,S007512,2025-12-31,other,0,
T0009377,S007512,2026-03-16,cancellation_intent,1,6.0
T0009378,S007512,2026-05-04,other,0,
T0009379,S007514,2026-05-02,billing,1,2.8
T0009380,S007515,2026-03-20,cancellation_intent,1,5.6
T0009381,S007515,2026-03-31,other,0,
T0009382,S007516,2026-01-12,billing,1,2.3
T0009383,S007517,2026-02-01,cancellation_intent,1,5.2
T0009384,S007517,2026-02-23,billing,1,1.8
T0009385,S007517,2026-03-04,cancellation_intent,0,
T0009386,S007518,2026-01-06,billing,1,
T0009387,S007520,2026-01-25,cancellation_intent,1,0.5
T0009388,S007522,2026-05-23,technical,1,0.6
T0009389,S007523,2026-02-01,billing,0,
T0009390,S007524,2026-01-16,cancellation_intent,1,
T0009391,S007525,2026-02-06,cancellation_intent,0,
T0009392,S007525,2026-02-09,content,1,5.3
T0009393,S007525,2026-05-08,cancellation_intent,0,
T0009394,S007525,2026-05-21,billing,0,
T0009395,S007526,2026-02-19,other,1,0.9
T0009396,S007527,2026-02-02,technical,1,3.9
T0009397,S007527,2026-06-08,cancellation_intent,1,0.5
T0009398,S007527,2026-06-18,cancellation_intent,0,
T0009399,S007528,2026-03-21,technical,1,1.1
T0009400,S007530,2026-03-08,billing,1,1.3
T0009401,S007532,2026-01-22,billing,1,
T0009402,S007532,2026-03-09,technical,0,
T0009403,S007535,2026-01-22,billing,1,1.8
T0009404,S007535,2026-06-10,billing,1,0.6
T0009405,S007535,2026-06-15,technical,1,6.2
T0009406,S007537,2026-02-20,cancellation_intent,1,0.9
T0009407,S007537,2026-03-04,cancellation_intent,1,0.9
T0009408,S007537,2026-04-25,cancellation_intent,0,
T0009409,S007537,2026-05-29,other,1,0.5
T0009410,S007541,2026-02-23,technical,1,4.7
T0009411,S007541,2026-04-21,billing,1,
T0009412,S007541,2026-05-23,technical,1,3.9
T0009413,S007542,2026-03-11,technical,1,0.5
T0009414,S007543,2026-02-09,technical,1,4.8
T0009415,S007544,2026-01-24,cancellation_intent,0,
T0009416,S007544,2026-05-25,cancellation_intent,1,0.5
T0009417,S007544,2026-06-18,billing,0,
T0009418,S007545,2025-12-28,technical,1,1.9
T0009419,S007545,2026-01-03,technical,0,
T0009420,S007545,2026-03-27,cancellation_intent,1,0.7
T0009421,S007545,2026-05-04,other,0,
T0009422,S007546,2026-01-08,billing,1,0.7
T0009423,S007546,2026-03-13,technical,1,3.8
T0009424,S007546,2026-05-10,cancellation_intent,1,1.0
T0009425,S007547,2026-02-19,technical,1,4.3
T0009426,S007547,2026-04-22,content,1,3.0
T0009427,S007547,2026-05-30,billing,1,0.5
T0009428,S007547,2026-06-05,technical,0,
T0009429,S007548,2026-02-18,cancellation_intent,0,
T0009430,S007548,2026-05-03,technical,0,
T0009431,S007548,2026-05-21,technical,0,
T0009432,S007548,2026-06-04,billing,1,0.5
T0009433,S007550,2026-05-28,content,1,0.5
T0009434,S007552,2026-01-20,cancellation_intent,1,1.8
T0009435,S007552,2026-02-21,cancellation_intent,1,2.3
T0009436,S007552,2026-03-08,technical,0,
T0009437,S007552,2026-04-30,content,1,0.9
T0009438,S007554,2025-12-25,other,1,3.2
T0009439,S007557,2026-01-29,cancellation_intent,1,0.9
T0009440,S007557,2026-03-05,billing,0,
T0009441,S007557,2026-03-29,cancellation_intent,1,1.0
T0009442,S007557,2026-04-09,cancellation_intent,1,
T0009443,S007557,2026-04-17,billing,1,0.9
T0009444,S007558,2026-03-05,billing,1,0.5
T0009445,S007560,2026-06-09,technical,1,7.0
T0009446,S007561,2026-02-01,content,0,
T0009447,S007561,2026-03-04,cancellation_intent,1,0.5
T0009448,S007561,2026-04-12,cancellation_intent,1,2.3
T0009449,S007561,2026-06-09,billing,1,1.0
T0009450,S007562,2026-01-24,other,1,1.6
T0009451,S007562,2026-01-27,cancellation_intent,1,3.1
T0009452,S007562,2026-03-03,billing,1,1.2
T0009453,S007563,2026-03-26,other,1,4.8
T0009454,S007564,2026-03-06,cancellation_intent,1,3.5
T0009455,S007565,2026-05-14,technical,1,0.8
T0009456,S007566,2026-01-14,content,1,2.2
T0009457,S007567,2026-02-10,content,1,2.8
T0009458,S007567,2026-03-15,billing,1,0.5
T0009459,S007568,2026-04-09,billing,1,2.4
T0009460,S007568,2026-05-05,cancellation_intent,0,
T0009461,S007568,2026-05-25,content,1,0.5
T0009462,S007570,2026-03-27,technical,1,4.3
T0009463,S007571,2025-12-25,content,0,
T0009464,S007571,2026-01-11,other,1,1.7
T0009465,S007571,2026-05-28,billing,1,0.8
T0009466,S007573,2026-01-04,billing,0,
T0009467,S007574,2026-02-12,content,1,4.9
T0009468,S007574,2026-05-16,technical,0,
T0009469,S007575,2026-06-08,technical,0,
T0009470,S007576,2026-01-18,cancellation_intent,1,2.9
T0009471,S007576,2026-01-21,billing,1,6.9
T0009472,S007577,2026-01-22,technical,1,0.5
T0009473,S007577,2026-01-31,billing,1,2.9
T0009474,S007577,2026-05-05,billing,1,0.5
T0009475,S007578,2026-05-11,technical,1,4.5
T0009476,S007579,2026-02-13,other,1,5.6
T0009477,S007580,2026-03-31,technical,1,2.2
T0009478,S007582,2026-01-03,technical,0,
T0009479,S007582,2026-03-29,other,1,0.5
T0009480,S007582,2026-06-13,billing,0,
T0009481,S007584,2026-06-09,technical,0,
T0009482,S007586,2026-03-28,other,0,
T0009483,S007586,2026-06-14,cancellation_intent,0,
T0009484,S007590,2026-02-21,content,1,0.5
T0009485,S007591,2026-02-08,billing,0,
T0009486,S007592,2026-03-23,cancellation_intent,0,
T0009487,S007593,2026-01-15,cancellation_intent,1,2.1
T0009488,S007593,2026-03-29,billing,1,
T0009489,S007594,2026-01-16,technical,1,1.7
T0009490,S007594,2026-05-09,billing,0,
T0009491,S007596,2026-02-16,cancellation_intent,1,3.1
T0009492,S007596,2026-04-19,technical,1,3.4
T0009493,S007597,2026-04-04,other,0,
T0009494,S007597,2026-06-16,billing,0,
T0009495,S007599,2026-04-23,billing,1,0.6
T0009496,S007599,2026-04-23,other,1,1.1
T0009497,S007600,2026-01-05,cancellation_intent,0,
T0009498,S007602,2026-04-08,content,1,1.1
T0009499,S007602,2026-05-03,technical,1,1.8
T0009500,S007606,2026-02-04,technical,0,
T0009501,S007606,2026-04-14,cancellation_intent,1,
T0009502,S007606,2026-04-18,billing,1,0.5
T0009503,S007608,2026-04-11,technical,1,8.0
T0009504,S007610,2026-01-07,billing,0,
T0009505,S007611,2025-12-29,technical,1,8.9
T0009506,S007611,2026-02-23,other,0,
T0009507,S007611,2026-04-23,other,1,0.5
T0009508,S007611,2026-04-26,billing,0,
T0009509,S007611,2026-06-08,technical,0,
T0009510,S007612,2026-02-02,content,0,
T0009511,S007613,2026-05-16,technical,1,1.2
T0009512,S007613,2026-06-10,other,0,
T0009513,S007614,2026-01-15,billing,0,
T0009514,S007615,2025-12-27,technical,1,1.3
T0009515,S007615,2026-01-09,other,1,0.5
T0009516,S007615,2026-03-04,cancellation_intent,1,0.6
T0009517,S007616,2025-12-26,cancellation_intent,1,0.6
T0009518,S007616,2026-02-03,cancellation_intent,0,
T0009519,S007616,2026-02-26,cancellation_intent,1,2.9
T0009520,S007616,2026-05-19,billing,1,3.9
T0009521,S007617,2026-02-19,billing,1,3.6
T0009522,S007617,2026-04-25,other,1,2.2
T0009523,S007618,2026-03-28,content,1,0.8
T0009524,S007620,2026-02-15,content,0,
T0009525,S007620,2026-04-04,billing,1,0.5
T0009526,S007620,2026-05-14,cancellation_intent,1,5.1
T0009527,S007621,2026-04-26,other,1,1.7
T0009528,S007622,2026-01-01,technical,1,4.4
T0009529,S007622,2026-06-13,billing,1,0.5
T0009530,S007623,2025-12-27,cancellation_intent,1,0.5
T0009531,S007623,2026-06-09,billing,1,0.5
T0009532,S007625,2026-02-15,billing,0,
T0009533,S007625,2026-03-01,billing,1,6.1
T0009534,S007625,2026-05-25,technical,1,0.5
T0009535,S007626,2025-12-26,other,1,1.1
T0009536,S007626,2026-03-01,billing,1,4.8
T0009537,S007627,2026-02-10,technical,0,
T0009538,S007627,2026-03-28,billing,1,
T0009539,S007628,2026-02-25,other,1,0.5
T0009540,S007629,2026-01-19,content,1,0.5
T0009541,S007629,2026-03-02,content,1,0.8
T0009542,S007630,2026-04-22,content,1,1.4
T0009543,S007631,2026-03-07,content,0,
T0009544,S007632,2026-02-11,cancellation_intent,1,2.7
T0009545,S007634,2026-05-07,cancellation_intent,0,
T0009546,S007635,2026-01-31,cancellation_intent,1,3.1
T0009547,S007635,2026-04-16,billing,1,0.5
T0009548,S007637,2026-02-07,cancellation_intent,0,
T0009549,S007637,2026-04-06,billing,1,2.3
T0009550,S007638,2026-03-02,billing,1,2.2
T0009551,S007640,2026-04-23,content,1,2.4
T0009552,S007640,2026-05-03,technical,0,
T0009553,S007644,2026-01-10,technical,1,5.7
T0009554,S007647,2026-03-04,other,1,3.8
T0009555,S007648,2026-01-11,cancellation_intent,1,0.6
T0009556,S007650,2026-01-02,cancellation_intent,1,0.5
T0009557,S007650,2026-05-12,cancellation_intent,0,
T0009558,S007651,2026-02-13,other,1,
T0009559,S007651,2026-06-16,billing,1,5.7
T0009560,S007652,2026-01-17,other,1,3.1
T0009561,S007652,2026-01-26,content,1,1.9
T0009562,S007652,2026-03-30,technical,1,5.8
T0009563,S007654,2026-01-04,cancellation_intent,1,
T0009564,S007657,2026-01-11,content,1,
T0009565,S007657,2026-01-15,technical,1,0.7
T0009566,S007658,2026-01-14,other,1,2.7
T0009567,S007665,2025-12-23,other,1,0.6
T0009568,S007665,2026-02-03,technical,1,2.0
T0009569,S007667,2026-04-03,cancellation_intent,0,
T0009570,S007667,2026-04-04,billing,1,3.3
T0009571,S007667,2026-04-21,cancellation_intent,0,
T0009572,S007667,2026-06-03,technical,1,16.5
T0009573,S007668,2026-01-28,other,1,0.7
T0009574,S007668,2026-02-18,other,1,3.5
T0009575,S007671,2026-05-08,technical,1,4.2
T0009576,S007673,2026-04-12,technical,1,2.4
T0009577,S007674,2026-05-04,technical,1,
T0009578,S007675,2026-02-20,billing,0,
T0009579,S007675,2026-05-22,cancellation_intent,1,1.9
T0009580,S007677,2026-05-07,billing,0,
T0009581,S007677,2026-06-11,content,1,1.6
T0009582,S007679,2026-01-16,cancellation_intent,0,
T0009583,S007679,2026-05-03,billing,1,
T0009584,S007680,2026-04-02,billing,1,1.3
T0009585,S007680,2026-06-06,billing,0,
T0009586,S007680,2026-06-13,billing,0,
T0009587,S007681,2026-01-13,other,0,
T0009588,S007681,2026-02-23,technical,0,
T0009589,S007681,2026-03-26,technical,1,3.3
T0009590,S007682,2026-06-16,other,1,6.5
T0009591,S007684,2026-01-21,cancellation_intent,0,
T0009592,S007684,2026-02-02,cancellation_intent,0,
T0009593,S007684,2026-03-06,content,0,
T0009594,S007684,2026-03-08,content,0,
T0009595,S007684,2026-03-18,billing,0,
T0009596,S007686,2025-12-28,other,1,0.6
T0009597,S007686,2026-03-05,billing,0,
T0009598,S007686,2026-04-16,cancellation_intent,1,1.7
T0009599,S007687,2026-05-10,content,0,
T0009600,S007688,2026-01-09,other,1,7.2
T0009601,S007689,2026-03-18,technical,1,6.5
T0009602,S007690,2025-12-31,cancellation_intent,1,0.5
T0009603,S007690,2026-06-06,other,1,
T0009604,S007692,2026-06-05,content,1,
T0009605,S007693,2026-02-13,cancellation_intent,1,7.3
T0009606,S007696,2026-02-15,billing,1,0.5
T0009607,S007696,2026-04-08,other,1,0.5
T0009608,S007697,2026-03-12,other,1,0.5
T0009609,S007699,2026-03-18,other,1,
T0009610,S007699,2026-06-06,other,1,1.6
T0009611,S007701,2026-02-14,content,1,1.2
T0009612,S007703,2026-03-13,billing,0,
T0009613,S007703,2026-05-12,other,1,3.9
T0009614,S007704,2026-01-04,cancellation_intent,1,0.5
T0009615,S007704,2026-01-09,billing,1,0.5
T0009616,S007704,2026-02-19,content,1,3.6
T0009617,S007704,2026-02-24,content,1,
T0009618,S007704,2026-02-25,technical,0,
T0009619,S007706,2026-02-15,other,0,
T0009620,S007708,2026-05-21,billing,1,2.7
T0009621,S007709,2026-01-22,billing,1,10.0
T0009622,S007709,2026-05-01,other,0,
T0009623,S007710,2026-02-10,billing,1,0.5
T0009624,S007711,2026-02-02,cancellation_intent,1,
T0009625,S007711,2026-06-10,technical,1,3.3
T0009626,S007711,2026-06-16,content,0,
T0009627,S007714,2026-06-09,cancellation_intent,1,2.6
T0009628,S007715,2025-12-25,billing,1,7.3
T0009629,S007715,2026-01-03,billing,1,1.5
T0009630,S007715,2026-04-13,billing,1,0.7
T0009631,S007716,2026-03-01,other,1,1.0
T0009632,S007723,2026-01-20,billing,0,
T0009633,S007723,2026-02-04,cancellation_intent,1,0.7
T0009634,S007723,2026-03-25,billing,1,2.3
T0009635,S007723,2026-04-12,billing,1,3.3
T0009636,S007723,2026-05-07,other,0,
T0009637,S007723,2026-06-15,cancellation_intent,1,1.8
T0009638,S007723,2026-06-17,billing,1,1.2
T0009639,S007724,2026-04-03,technical,1,5.8
T0009640,S007725,2026-01-21,cancellation_intent,0,
T0009641,S007725,2026-05-17,technical,1,0.8
T0009642,S007725,2026-06-19,cancellation_intent,0,
T0009643,S007726,2026-04-07,other,0,
T0009644,S007727,2026-04-02,cancellation_intent,0,
T0009645,S007729,2026-01-25,cancellation_intent,1,1.3
T0009646,S007731,2026-01-10,other,1,11.1
T0009647,S007731,2026-01-31,other,0,
T0009648,S007731,2026-02-23,technical,1,3.1
T0009649,S007731,2026-05-09,other,1,
T0009650,S007732,2026-05-05,technical,0,
T0009651,S007733,2026-01-04,billing,1,0.5
T0009652,S007733,2026-03-07,other,1,0.5
T0009653,S007733,2026-05-09,technical,1,0.9
T0009654,S007734,2026-01-10,content,1,0.5
T0009655,S007734,2026-03-08,technical,1,0.6
T0009656,S007734,2026-03-09,technical,1,0.9
T0009657,S007735,2026-03-31,content,1,2.2
T0009658,S007735,2026-06-18,other,0,
T0009659,S007736,2026-06-03,technical,0,
T0009660,S007737,2026-06-09,content,0,
T0009661,S007742,2026-01-11,content,1,9.7
T0009662,S007742,2026-02-02,billing,1,
T0009663,S007742,2026-03-04,cancellation_intent,1,2.4
T0009664,S007744,2026-01-17,other,0,
T0009665,S007745,2026-02-28,technical,1,1.2
T0009666,S007745,2026-03-05,content,1,0.8
T0009667,S007745,2026-04-05,content,1,1.5
T0009668,S007746,2026-02-24,other,1,3.5
T0009669,S007748,2025-12-23,billing,0,
T0009670,S007748,2026-02-25,cancellation_intent,1,1.7
T0009671,S007749,2026-01-20,technical,0,
T0009672,S007749,2026-01-26,technical,0,
T0009673,S007749,2026-05-08,technical,1,5.0
T0009674,S007750,2026-02-19,billing,1,0.5
T0009675,S007750,2026-05-02,other,1,6.2
T0009676,S007751,2026-04-15,other,1,1.3
T0009677,S007751,2026-05-13,technical,1,2.4
T0009678,S007752,2026-01-07,technical,1,1.5
T0009679,S007752,2026-02-25,other,1,5.1
T0009680,S007752,2026-03-23,technical,1,1.1
T0009681,S007752,2026-05-03,technical,1,2.6
T0009682,S007754,2026-02-19,billing,0,
T0009683,S007754,2026-02-20,technical,1,4.3
T0009684,S007759,2026-01-22,billing,0,
T0009685,S007760,2026-01-26,content,1,1.1
T0009686,S007762,2026-01-28,billing,1,0.5
T0009687,S007762,2026-01-31,technical,1,0.5
T0009688,S007764,2026-03-07,billing,1,4.5
T0009689,S007764,2026-05-14,cancellation_intent,1,1.2
T0009690,S007765,2026-02-01,content,1,3.5
T0009691,S007766,2026-02-18,billing,1,0.5
T0009692,S007768,2026-02-17,content,1,4.3
T0009693,S007768,2026-03-09,other,1,0.5
T0009694,S007768,2026-05-31,technical,1,1.6
T0009695,S007769,2026-06-07,other,1,1.1
T0009696,S007769,2026-06-16,content,1,5.9
T0009697,S007770,2026-06-18,technical,1,1.0
T0009698,S007772,2026-04-15,technical,0,
T0009699,S007773,2026-06-15,technical,1,7.5
T0009700,S007774,2026-06-04,other,1,1.3
T0009701,S007775,2026-01-20,billing,1,4.1
T0009702,S007775,2026-04-13,technical,1,0.9
T0009703,S007775,2026-04-16,other,1,1.6
T0009704,S007776,2026-04-20,technical,1,0.5
T0009705,S007776,2026-06-04,other,0,
T0009706,S007777,2026-01-11,technical,1,0.5
T0009707,S007778,2026-02-05,billing,1,1.3
T0009708,S007778,2026-05-26,billing,1,3.4
T0009709,S007782,2026-01-24,content,1,0.5
T0009710,S007783,2026-01-30,other,0,
T0009711,S007784,2026-05-13,billing,0,
T0009712,S007785,2026-01-12,other,1,1.3
T0009713,S007785,2026-04-21,technical,1,
T0009714,S007786,2026-04-17,billing,1,0.6
T0009715,S007786,2026-05-15,other,0,
T0009716,S007786,2026-05-28,billing,0,
T0009717,S007787,2026-02-24,technical,1,0.6
T0009718,S007788,2025-12-25,other,1,2.5
T0009719,S007788,2026-02-21,cancellation_intent,0,
T0009720,S007789,2026-05-26,other,1,1.1
