billing_id,subscriber_id,billing_date,amount_due,payment_status,retry_count
B00058540,S006478,2025-08-04,11.99,paid,0
B00058541,S006478,2025-09-04,11.99,paid,0
B00058542,S006478,2025-10-04,11.99,paid,0
B00058543,S006478,2025-11-04,11.99,paid,0
B00058544,S006478,2025-12-04,11.99,paid,0
B00058545,S006478,2026-01-04,11.99,paid,0
B00058546,S006478,2026-02-03,11.99,paid,0
B00058547,S006478,2026-03-06,11.99,paid,0
B00058548,S006478,2026-04-05,11.99,failed,1
B00058549,S006478,2026-05-06,11.99,paid,0
B00058550,S006478,2026-06-05,11.99,failed,3
B00058551,S006479,2025-07-05,6.99,paid,0
B00058552,S006479,2025-08-04,6.99,paid,0
B00058553,S006479,2025-09-04,6.99,paid,0
B00058554,S006479,2025-10-04,6.99,paid,0
B00058555,S006479,2025-11-04,6.99,paid,0
B00058556,S006479,2025-12-04,6.99,paid,0
B00058557,S006479,2026-01-04,6.99,paid,0
B00058558,S006479,2026-02-03,6.99,failed,1
B00058559,S006479,2026-03-06,6.99,paid,0
B00058560,S006479,2026-04-05,6.99,paid,0
B00058561,S006479,2026-05-06,6.99,paid,0
B00058562,S006479,2026-06-05,6.99,paid,0
B00058563,S006480,2026-04-05,6.99,paid,0
B00058564,S006480,2026-05-06,6.99,paid,0
B00058565,S006480,2026-06-05,6.99,failed,3
B00058566,S006481,2025-07-05,11.99,paid,0
B00058567,S006481,2025-08-04,11.99,disputed,2
B00058568,S006481,2025-09-04,11.99,paid,0
B00058569,S006481,2025-10-04,11.99,paid,0
B00058570,S006481,2025-11-04,11.99,paid,0
B00058571,S006481,2025-12-04,11.99,paid,0
B00058572,S006481,2026-01-04,11.99,paid,0
B00058573,S006481,2026-02-03,11.99,paid,0
B00058574,S006481,2026-03-06,11.99,paid,0
B00058575,S006481,2026-04-05,11.99,paid,0
B00058576,S006481,2026-05-06,11.99,paid,0
B00058577,S006481,2026-06-05,11.99,paid,0
B00058578,S006482,2025-12-04,11.99,failed,3
B00058579,S006482,2026-01-04,11.99,failed,3
B00058580,S006482,2026-02-03,11.99,paid,0
B00058581,S006482,2026-03-06,11.99,paid,0
B00058582,S006482,2026-04-05,11.99,paid,0
B00058583,S006482,2026-05-06,11.99,paid,0
B00058584,S006482,2026-06-05,11.99,paid,0
B00058585,S006483,2025-07-05,17.99,paid,0
B00058586,S006483,2025-08-04,17.99,paid,0
B00058587,S006483,2025-09-04,17.99,paid,0
B00058588,S006483,2025-10-04,17.99,paid,0
B00058589,S006483,2025-11-04,17.99,failed,2
B00058590,S006483,2025-12-04,17.99,paid,0
B00058591,S006483,2026-01-04,17.99,paid,0
B00058592,S006483,2026-02-03,17.99,paid,0
B00058593,S006483,2026-03-06,17.99,paid,0
B00058594,S006483,2026-04-05,17.99,failed,1
B00058595,S006483,2026-05-06,17.99,paid,0
B00058596,S006483,2026-06-05,17.99,paid,0
B00058597,S006484,2025-12-04,11.99,paid,0
B00058598,S006484,2026-01-04,11.99,paid,0
B00058599,S006484,2026-02-03,11.99,paid,0
B00058600,S006484,2026-03-06,11.99,failed,1
B00058601,S006484,2026-04-05,11.99,paid,0
B00058602,S006484,2026-05-06,11.99,paid,0
B00058603,S006484,2026-06-05,11.99,paid,0
B00058604,S006485,2026-06-05,17.99,disputed,2
B00058605,S006486,2025-08-04,17.99,disputed,2
B00058606,S006486,2025-09-04,17.99,paid,0
B00058607,S006486,2025-10-04,17.99,paid,0
B00058608,S006486,2025-11-04,17.99,paid,0
B00058609,S006486,2025-12-04,17.99,failed,2
B00058610,S006486,2026-01-04,17.99,failed,3
B00058611,S006486,2026-02-03,17.99,paid,0
B00058612,S006486,2026-03-06,17.99,paid,0
B00058613,S006486,2026-04-05,17.99,failed,1
B00058614,S006486,2026-05-06,17.99,paid,0
B00058615,S006486,2026-06-05,17.99,paid,0
B00058616,S006487,2026-06-05,6.99,paid,0
B00058617,S006488,2025-10-04,11.99,paid,0
B00058618,S006488,2025-11-04,11.99,paid,0
B00058619,S006488,2025-12-04,11.99,failed,3
B00058620,S006488,2026-01-04,11.99,paid,0
B00058621,S006488,2026-02-03,11.99,paid,0
B00058622,S006488,2026-03-06,11.99,paid,0
B00058623,S006488,2026-04-05,11.99,paid,0
B00058624,S006488,2026-05-06,11.99,paid,0
B00058625,S006488,2026-06-05,11.99,paid,0
B00058626,S006489,2025-12-04,6.99,paid,0
B00058627,S006489,2026-01-04,6.99,paid,0
B00058628,S006489,2026-02-03,6.99,paid,0
B00058629,S006489,2026-03-06,6.99,paid,0
B00058630,S006489,2026-04-05,6.99,disputed,2
B00058631,S006489,2026-05-06,6.99,paid,0
B00058632,S006489,2026-06-05,6.99,paid,0
B00058633,S006490,2025-07-05,17.99,paid,0
B00058634,S006490,2025-08-04,17.99,paid,0
B00058635,S006490,2025-09-04,17.99,paid,0
B00058636,S006490,2025-10-04,17.99,paid,0
B00058637,S006490,2025-11-04,17.99,paid,0
B00058638,S006490,2025-12-04,17.99,paid,0
B00058639,S006490,2026-01-04,17.99,paid,0
B00058640,S006490,2026-02-03,17.99,paid,0
B00058641,S006490,2026-03-06,17.99,paid,0
B00058642,S006490,2026-04-05,17.99,paid,0
B00058643,S006490,2026-05-06,17.99,paid,0
B00058644,S006490,2026-06-05,17.99,paid,0
B00058645,S006491,2025-07-05,6.99,paid,0
B00058646,S006491,2025-08-04,6.99,disputed,2
B00058647,S006491,2025-09-04,6.99,paid,0
B00058648,S006491,2025-10-04,6.99,paid,0
B00058649,S006491,2025-11-04,6.99,paid,0
B00058650,S006491,2025-12-04,6.99,paid,0
B00058651,S006491,2026-01-04,6.99,paid,0
B00058652,S006491,2026-02-03,6.99,paid,0
B00058653,S006491,2026-03-06,6.99,paid,0
B00058654,S006491,2026-04-05,6.99,paid,0
B00058655,S006491,2026-05-06,6.99,failed,3
B00058656,S006491,2026-06-05,6.99,paid,0
B00058657,S006492,2026-03-06,11.99,paid,0
B00058658,S006492,2026-04-05,11.99,paid,0
B00058659,S006492,2026-05-06,11.99,paid,0
B00058660,S006492,2026-06-05,11.99,paid,0
B00058661,S006493,2025-12-04,17.99,paid,0
B00058662,S006493,2026-01-04,17.99,paid,0
B00058663,S006493,2026-02-03,17.99,paid,0
B00058664,S006493,2026-03-06,17.99,paid,0
B00058665,S006493,2026-04-05,17.99,paid,0
B00058666,S006493,2026-05-06,17.99,paid,0
B00058667,S006493,2026-06-05,17.99,paid,0
B00058668,S006494,2025-07-05,6.99,paid,0
B00058669,S006494,2025-08-04,6.99,paid,0
B00058670,S006494,2025-09-04,6.99,paid,0
B00058671,S006494,2025-10-04,6.99,paid,0
B00058672,S006494,2025-11-04,6.99,paid,0
B00058673,S006494,2025-12-04,6.99,paid,0
B00058674,S006494,2026-01-04,6.99,paid,0
B00058675,S006494,2026-02-03,6.99,paid,0
B00058676,S006494,2026-03-06,6.99,paid,0
B00058677,S006494,2026-04-05,6.99,paid,0
B00058678,S006494,2026-05-06,6.99,paid,0
B00058679,S006494,2026-06-05,6.99,paid,0
B00058680,S006495,2026-04-05,17.99,failed,2
B00058681,S006495,2026-05-06,17.99,paid,0
B00058682,S006495,2026-06-05,17.99,paid,0
B00058683,S006496,2026-01-04,6.99,paid,0
B00058684,S006496,2026-02-03,6.99,paid,0
B00058685,S006496,2026-03-06,6.99,paid,0
B00058686,S006496,2026-04-05,6.99,paid,0
B00058687,S006496,2026-05-06,6.99,paid,0
B00058688,S006496,2026-06-05,6.99,paid,0
B00058689,S006497,2026-06-05,11.99,paid,0
B00058690,S006498,2025-07-05,11.99,paid,0
B00058691,S006498,2025-08-04,11.99,paid,0
B00058692,S006498,2025-09-04,11.99,paid,0
B00058693,S006498,2025-10-04,11.99,paid,0
B00058694,S006498,2025-11-04,11.99,paid,0
B00058695,S006498,2025-12-04,11.99,paid,0
B00058696,S006498,2026-01-04,11.99,paid,0
B00058697,S006498,2026-02-03,11.99,failed,2
B00058698,S006498,2026-03-06,11.99,paid,0
B00058699,S006498,2026-04-05,11.99,paid,0
B00058700,S006498,2026-05-06,11.99,paid,0
B00058701,S006498,2026-06-05,11.99,paid,0
B00058702,S006499,2025-07-05,11.99,paid,0
B00058703,S006499,2025-08-04,11.99,paid,0
B00058704,S006499,2025-09-04,11.99,paid,0
B00058705,S006499,2025-10-04,11.99,paid,0
B00058706,S006499,2025-11-04,11.99,paid,0
B00058707,S006499,2025-12-04,11.99,paid,0
B00058708,S006499,2026-01-04,11.99,paid,0
B00058709,S006499,2026-02-03,11.99,paid,0
B00058710,S006499,2026-03-06,11.99,paid,0
B00058711,S006499,2026-04-05,11.99,paid,0
B00058712,S006499,2026-05-06,11.99,paid,0
B00058713,S006499,2026-06-05,11.99,paid,0
B00058714,S006500,2026-05-06,11.99,failed,2
B00058715,S006500,2026-06-05,11.99,failed,3
B00058716,S006501,2025-08-04,17.99,disputed,1
B00058717,S006501,2025-09-04,17.99,paid,0
B00058718,S006501,2025-10-04,17.99,paid,0
B00058719,S006501,2025-11-04,17.99,paid,0
B00058720,S006501,2025-12-04,17.99,paid,0
B00058721,S006501,2026-01-04,17.99,paid,0
B00058722,S006501,2026-02-03,17.99,paid,0
B00058723,S006501,2026-03-06,17.99,paid,0
B00058724,S006501,2026-04-05,17.99,paid,0
B00058725,S006501,2026-05-06,17.99,paid,0
B00058726,S006501,2026-06-05,17.99,paid,0
B00058727,S006502,2025-07-05,6.99,paid,0
B00058728,S006502,2025-08-04,6.99,paid,0
B00058729,S006502,2025-09-04,6.99,paid,0
B00058730,S006502,2025-10-04,6.99,paid,0
B00058731,S006502,2025-11-04,6.99,paid,0
B00058732,S006502,2025-12-04,6.99,paid,0
B00058733,S006502,2026-01-04,6.99,paid,0
B00058734,S006502,2026-02-03,6.99,paid,0
B00058735,S006502,2026-03-06,6.99,paid,0
B00058736,S006502,2026-04-05,6.99,paid,0
B00058737,S006502,2026-05-06,6.99,failed,3
B00058738,S006502,2026-06-05,6.99,paid,0
B00058739,S006503,2026-04-05,11.99,paid,0
B00058740,S006503,2026-05-06,11.99,paid,0
B00058741,S006503,2026-06-05,11.99,paid,0
B00058742,S006504,2025-07-05,17.99,paid,0
B00058743,S006504,2025-08-04,17.99,paid,0
B00058744,S006504,2025-09-04,17.99,paid,0
B00058745,S006504,2025-10-04,17.99,paid,0
B00058746,S006504,2025-11-04,17.99,disputed,2
B00058747,S006504,2025-12-04,17.99,failed,3
B00058748,S006504,2026-01-04,17.99,paid,0
B00058749,S006504,2026-02-03,17.99,failed,1
B00058750,S006504,2026-03-06,17.99,paid,0
B00058751,S006504,2026-04-05,17.99,paid,0
B00058752,S006504,2026-05-06,17.99,paid,0
B00058753,S006504,2026-06-05,17.99,paid,0
B00058754,S006505,2025-07-05,17.99,paid,0
B00058755,S006505,2025-08-04,17.99,paid,0
B00058756,S006505,2025-09-04,17.99,paid,0
B00058757,S006505,2025-10-04,17.99,paid,0
B00058758,S006505,2025-11-04,17.99,paid,0
B00058759,S006505,2025-12-04,17.99,paid,0
B00058760,S006505,2026-01-04,17.99,paid,0
B00058761,S006505,2026-02-03,17.99,paid,0
B00058762,S006505,2026-03-06,17.99,failed,3
B00058763,S006505,2026-04-05,17.99,paid,0
B00058764,S006505,2026-05-06,17.99,paid,0
B00058765,S006505,2026-06-05,17.99,paid,0
B00058766,S006506,2026-03-06,6.99,paid,0
B00058767,S006506,2026-04-05,6.99,failed,2
B00058768,S006506,2026-05-06,6.99,paid,0
B00058769,S006506,2026-06-05,6.99,paid,0
B00058770,S006507,2025-10-04,17.99,failed,2
B00058771,S006507,2025-11-04,17.99,paid,0
B00058772,S006507,2025-12-04,17.99,paid,0
B00058773,S006507,2026-01-04,17.99,paid,0
B00058774,S006507,2026-02-03,17.99,paid,0
B00058775,S006507,2026-03-06,17.99,paid,0
B00058776,S006507,2026-04-05,17.99,disputed,3
B00058777,S006507,2026-05-06,17.99,paid,0
B00058778,S006507,2026-06-05,17.99,paid,0
B00058779,S006508,2025-07-05,6.99,paid,0
B00058780,S006508,2025-08-04,6.99,paid,0
B00058781,S006508,2025-09-04,6.99,paid,0
B00058782,S006508,2025-10-04,6.99,paid,0
B00058783,S006508,2025-11-04,6.99,paid,0
B00058784,S006508,2025-12-04,6.99,paid,0
B00058785,S006508,2026-01-04,6.99,paid,0
B00058786,S006508,2026-02-03,6.99,paid,0
B00058787,S006508,2026-03-06,6.99,paid,0
B00058788,S006508,2026-04-05,6.99,paid,0
B00058789,S006508,2026-05-06,6.99,paid,0
B00058790,S006508,2026-06-05,6.99,paid,0
B00058791,S006509,2026-02-03,11.99,paid,0
B00058792,S006509,2026-03-06,11.99,paid,0
B00058793,S006509,2026-04-05,11.99,paid,0
B00058794,S006509,2026-05-06,11.99,paid,0
B00058795,S006509,2026-06-05,11.99,paid,0
B00058796,S006510,2026-03-06,11.99,paid,0
B00058797,S006510,2026-04-05,11.99,disputed,3
B00058798,S006510,2026-05-06,11.99,paid,0
B00058799,S006510,2026-06-05,11.99,paid,0
B00058800,S006511,2025-11-04,17.99,paid,0
B00058801,S006511,2025-12-04,17.99,failed,2
B00058802,S006511,2026-01-04,17.99,paid,0
B00058803,S006511,2026-02-03,17.99,paid,0
B00058804,S006511,2026-03-06,17.99,failed,1
B00058805,S006511,2026-04-05,17.99,paid,0
B00058806,S006511,2026-05-06,17.99,paid,0
B00058807,S006511,2026-06-05,17.99,paid,0
B00058808,S006512,2025-12-04,6.99,paid,0
B00058809,S006512,2026-01-04,6.99,paid,0
B00058810,S006512,2026-02-03,6.99,paid,0
B00058811,S006512,2026-03-06,6.99,paid,0
B00058812,S006512,2026-04-05,6.99,paid,0
B00058813,S006512,2026-05-06,6.99,paid,0
B00058814,S006512,2026-06-05,6.99,paid,0
B00058815,S006513,2025-12-04,6.99,paid,0
B00058816,S006513,2026-01-04,6.99,paid,0
B00058817,S006513,2026-02-03,6.99,paid,0
B00058818,S006513,2026-03-06,6.99,paid,0
B00058819,S006513,2026-04-05,6.99,paid,0
B00058820,S006513,2026-05-06,6.99,failed,2
B00058821,S006513,2026-06-05,6.99,paid,0
B00058822,S006514,2025-07-05,11.99,paid,0
B00058823,S006514,2025-08-04,11.99,paid,0
B00058824,S006514,2025-09-04,11.99,paid,0
B00058825,S006514,2025-10-04,11.99,paid,0
B00058826,S006514,2025-11-04,11.99,paid,0
B00058827,S006514,2025-12-04,11.99,paid,0
B00058828,S006514,2026-01-04,11.99,paid,0
B00058829,S006514,2026-02-03,11.99,paid,0
B00058830,S006514,2026-03-06,11.99,paid,0
B00058831,S006514,2026-04-05,11.99,paid,0
B00058832,S006514,2026-05-06,11.99,paid,0
B00058833,S006514,2026-06-05,11.99,paid,0
B00058834,S006515,2025-07-05,6.99,paid,0
B00058835,S006515,2025-08-04,6.99,paid,0
B00058836,S006515,2025-09-04,6.99,paid,0
B00058837,S006515,2025-10-04,6.99,paid,0
B00058838,S006515,2025-11-04,6.99,paid,0
B00058839,S006515,2025-12-04,6.99,paid,0
B00058840,S006515,2026-01-04,6.99,paid,0
B00058841,S006515,2026-02-03,6.99,paid,0
B00058842,S006515,2026-03-06,6.99,paid,0
B00058843,S006515,2026-04-05,6.99,paid,0
B00058844,S006515,2026-05-06,6.99,paid,0
B00058845,S006515,2026-06-05,6.99,paid,0
B00058846,S006516,2026-01-04,11.99,paid,0
B00058847,S006516,2026-02-03,11.99,paid,0
B00058848,S006516,2026-03-06,11.99,failed,2
B00058849,S006516,2026-04-05,11.99,failed,2
B00058850,S006516,2026-05-06,11.99,failed,2
B00058851,S006516,2026-06-05,11.99,paid,0
B00058852,S006517,2025-07-05,11.99,paid,0
B00058853,S006517,2025-08-04,11.99,paid,0
B00058854,S006517,2025-09-04,11.99,paid,0
B00058855,S006517,2025-10-04,11.99,paid,0
B00058856,S006517,2025-11-04,11.99,paid,0
B00058857,S006517,2025-12-04,11.99,paid,0
B00058858,S006517,2026-01-04,11.99,paid,0
B00058859,S006517,2026-02-03,11.99,paid,0
B00058860,S006517,2026-03-06,11.99,paid,0
B00058861,S006517,2026-04-05,11.99,paid,0
B00058862,S006517,2026-05-06,11.99,paid,0
B00058863,S006517,2026-06-05,11.99,paid,0
B00058864,S006518,2025-07-05,11.99,failed,1
B00058865,S006518,2025-08-04,11.99,paid,0
B00058866,S006518,2025-09-04,11.99,paid,0
B00058867,S006518,2025-10-04,11.99,paid,0
B00058868,S006518,2025-11-04,11.99,paid,0
B00058869,S006518,2025-12-04,11.99,paid,0
B00058870,S006518,2026-01-04,11.99,paid,0
B00058871,S006518,2026-02-03,11.99,paid,0
B00058872,S006518,2026-03-06,11.99,paid,0
B00058873,S006518,2026-04-05,11.99,paid,0
B00058874,S006518,2026-05-06,11.99,paid,0
B00058875,S006518,2026-06-05,11.99,failed,2
B00058876,S006519,2025-12-04,6.99,paid,0
B00058877,S006519,2026-01-04,6.99,paid,0
B00058878,S006519,2026-02-03,6.99,paid,0
B00058879,S006519,2026-03-06,6.99,paid,0
B00058880,S006519,2026-04-05,6.99,paid,0
B00058881,S006519,2026-05-06,6.99,paid,0
B00058882,S006519,2026-06-05,6.99,paid,0
B00058883,S006520,2025-07-05,6.99,paid,0
B00058884,S006520,2025-08-04,6.99,paid,0
B00058885,S006520,2025-09-04,6.99,paid,0
B00058886,S006520,2025-10-04,6.99,paid,0
B00058887,S006520,2025-11-04,6.99,paid,0
B00058888,S006520,2025-12-04,6.99,paid,0
B00058889,S006520,2026-01-04,6.99,paid,0
B00058890,S006520,2026-02-03,6.99,paid,0
B00058891,S006520,2026-03-06,6.99,paid,0
B00058892,S006520,2026-04-05,6.99,failed,1
B00058893,S006520,2026-05-06,6.99,paid,0
B00058894,S006520,2026-06-05,6.99,paid,0
B00058895,S006521,2025-10-04,17.99,paid,0
B00058896,S006521,2025-11-04,17.99,paid,0
B00058897,S006521,2025-12-04,17.99,paid,0
B00058898,S006521,2026-01-04,17.99,failed,1
B00058899,S006521,2026-02-03,17.99,paid,0
B00058900,S006521,2026-03-06,17.99,paid,0
B00058901,S006521,2026-04-05,17.99,paid,0
B00058902,S006521,2026-05-06,17.99,paid,0
B00058903,S006521,2026-06-05,17.99,paid,0
B00058904,S006522,2025-10-04,11.99,disputed,1
B00058905,S006522,2025-11-04,11.99,paid,0
B00058906,S006522,2025-12-04,11.99,paid,0
B00058907,S006522,2026-01-04,11.99,paid,0
B00058908,S006522,2026-02-03,11.99,paid,0
B00058909,S006522,2026-03-06,11.99,disputed,3
B00058910,S006522,2026-04-05,11.99,paid,0
B00058911,S006522,2026-05-06,11.99,paid,0
B00058912,S006522,2026-06-05,11.99,paid,0
B00058913,S006523,2025-07-05,6.99,paid,0
B00058914,S006523,2025-08-04,6.99,paid,0
B00058915,S006523,2025-09-04,6.99,paid,0
B00058916,S006523,2025-10-04,6.99,paid,0
B00058917,S006523,2025-11-04,6.99,paid,0
B00058918,S006523,2025-12-04,6.99,paid,0
B00058919,S006523,2026-01-04,6.99,paid,0
B00058920,S006523,2026-02-03,6.99,paid,0
B00058921,S006523,2026-03-06,6.99,failed,3
B00058922,S006523,2026-04-05,6.99,paid,0
B00058923,S006523,2026-05-06,6.99,paid,0
B00058924,S006523,2026-06-05,6.99,failed,1
B00058925,S006524,2025-07-05,6.99,paid,0
B00058926,S006524,2025-08-04,6.99,paid,0
B00058927,S006524,2025-09-04,6.99,paid,0
B00058928,S006524,2025-10-04,6.99,paid,0
B00058929,S006524,2025-11-04,6.99,paid,0
B00058930,S006524,2025-12-04,6.99,paid,0
B00058931,S006524,2026-01-04,6.99,paid,0
B00058932,S006524,2026-02-03,6.99,paid,0
B00058933,S006524,2026-03-06,6.99,paid,0
B00058934,S006524,2026-04-05,6.99,paid,0
B00058935,S006524,2026-05-06,6.99,paid,0
B00058936,S006524,2026-06-05,6.99,paid,0
B00058937,S006525,2025-07-05,6.99,paid,0
B00058938,S006525,2025-08-04,6.99,paid,0
B00058939,S006525,2025-09-04,6.99,paid,0
B00058940,S006525,2025-10-04,6.99,paid,0
B00058941,S006525,2025-11-04,6.99,paid,0
B00058942,S006525,2025-12-04,6.99,paid,0
B00058943,S006525,2026-01-04,6.99,paid,0
B00058944,S006525,2026-02-03,6.99,paid,0
B00058945,S006525,2026-03-06,6.99,paid,0
B00058946,S006525,2026-04-05,6.99,paid,0
B00058947,S006525,2026-05-06,6.99,paid,0
B00058948,S006525,2026-06-05,6.99,paid,0
B00058949,S006526,2025-07-05,17.99,paid,0
B00058950,S006526,2025-08-04,17.99,paid,0
B00058951,S006526,2025-09-04,17.99,paid,0
B00058952,S006526,2025-10-04,17.99,paid,0
B00058953,S006526,2025-11-04,17.99,failed,3
B00058954,S006526,2025-12-04,17.99,paid,0
B00058955,S006526,2026-01-04,17.99,paid,0
B00058956,S006526,2026-02-03,17.99,failed,2
B00058957,S006526,2026-03-06,17.99,paid,0
B00058958,S006526,2026-04-05,17.99,paid,0
B00058959,S006526,2026-05-06,17.99,paid,0
B00058960,S006526,2026-06-05,17.99,paid,0
B00058961,S006527,2025-12-04,6.99,failed,3
B00058962,S006527,2026-01-04,6.99,paid,0
B00058963,S006527,2026-02-03,6.99,paid,0
B00058964,S006527,2026-03-06,6.99,paid,0
B00058965,S006527,2026-04-05,6.99,disputed,2
B00058966,S006527,2026-05-06,6.99,paid,0
B00058967,S006527,2026-06-05,6.99,paid,0
B00058968,S006528,2025-12-04,6.99,paid,0
B00058969,S006528,2026-01-04,6.99,paid,0
B00058970,S006528,2026-02-03,6.99,disputed,1
B00058971,S006528,2026-03-06,6.99,paid,0
B00058972,S006528,2026-04-05,6.99,paid,0
B00058973,S006528,2026-05-06,6.99,paid,0
B00058974,S006528,2026-06-05,6.99,paid,0
B00058975,S006529,2025-07-05,11.99,failed,2
B00058976,S006529,2025-08-04,11.99,paid,0
B00058977,S006529,2025-09-04,11.99,paid,0
B00058978,S006529,2025-10-04,11.99,paid,0
B00058979,S006529,2025-11-04,11.99,failed,3
B00058980,S006529,2025-12-04,11.99,paid,0
B00058981,S006529,2026-01-04,11.99,paid,0
B00058982,S006529,2026-02-03,11.99,paid,0
B00058983,S006529,2026-03-06,11.99,paid,0
B00058984,S006529,2026-04-05,11.99,paid,0
B00058985,S006529,2026-05-06,11.99,paid,0
B00058986,S006529,2026-06-05,11.99,paid,0
B00058987,S006530,2026-04-05,6.99,paid,0
B00058988,S006530,2026-05-06,6.99,paid,0
B00058989,S006530,2026-06-05,6.99,paid,0
B00058990,S006531,2025-10-04,6.99,paid,0
B00058991,S006531,2025-11-04,6.99,paid,0
B00058992,S006531,2025-12-04,6.99,paid,0
B00058993,S006531,2026-01-04,6.99,paid,0
B00058994,S006531,2026-02-03,6.99,paid,0
B00058995,S006531,2026-03-06,6.99,paid,0
B00058996,S006531,2026-04-05,6.99,paid,0
B00058997,S006531,2026-05-06,6.99,paid,0
B00058998,S006531,2026-06-05,6.99,paid,0
B00058999,S006532,2025-07-05,17.99,paid,0
B00059000,S006532,2025-08-04,17.99,paid,0
B00059001,S006532,2025-09-04,17.99,paid,0
B00059002,S006532,2025-10-04,17.99,paid,0
B00059003,S006532,2025-11-04,17.99,paid,0
B00059004,S006532,2025-12-04,17.99,paid,0
B00059005,S006532,2026-01-04,17.99,paid,0
B00059006,S006532,2026-02-03,17.99,paid,0
B00059007,S006532,2026-03-06,17.99,disputed,3
B00059008,S006532,2026-04-05,17.99,paid,0
B00059009,S006532,2026-05-06,17.99,paid,0
B00059010,S006532,2026-06-05,17.99,paid,0
B00059011,S006533,2025-07-05,11.99,paid,0
B00059012,S006533,2025-08-04,11.99,paid,0
B00059013,S006533,2025-09-04,11.99,paid,0
B00059014,S006533,2025-10-04,11.99,paid,0
B00059015,S006533,2025-11-04,11.99,paid,0
B00059016,S006533,2025-12-04,11.99,paid,0
B00059017,S006533,2026-01-04,11.99,paid,0
B00059018,S006533,2026-02-03,11.99,paid,0
B00059019,S006533,2026-03-06,11.99,paid,0
B00059020,S006533,2026-04-05,11.99,paid,0
B00059021,S006533,2026-05-06,11.99,paid,0
B00059022,S006533,2026-06-05,11.99,paid,0
B00059023,S006534,2025-07-05,6.99,paid,0
B00059024,S006534,2025-08-04,6.99,paid,0
B00059025,S006534,2025-09-04,6.99,paid,0
B00059026,S006534,2025-10-04,6.99,paid,0
B00059027,S006534,2025-11-04,6.99,paid,0
B00059028,S006534,2025-12-04,6.99,paid,0
B00059029,S006534,2026-01-04,6.99,paid,0
B00059030,S006534,2026-02-03,6.99,paid,0
B00059031,S006534,2026-03-06,6.99,paid,0
B00059032,S006534,2026-04-05,6.99,paid,0
B00059033,S006534,2026-05-06,6.99,paid,0
B00059034,S006534,2026-06-05,6.99,paid,0
B00059035,S006535,2025-07-05,11.99,paid,0
B00059036,S006535,2025-08-04,11.99,paid,0
B00059037,S006535,2025-09-04,11.99,paid,0
B00059038,S006535,2025-10-04,11.99,paid,0
B00059039,S006535,2025-11-04,11.99,paid,0
B00059040,S006535,2025-12-04,11.99,paid,0
B00059041,S006535,2026-01-04,11.99,paid,0
B00059042,S006535,2026-02-03,11.99,paid,0
B00059043,S006535,2026-03-06,11.99,paid,0
B00059044,S006535,2026-04-05,11.99,paid,0
B00059045,S006535,2026-05-06,11.99,failed,3
B00059046,S006535,2026-06-05,11.99,paid,0
B00059047,S006536,2025-07-05,6.99,paid,0
B00059048,S006536,2025-08-04,6.99,failed,2
B00059049,S006536,2025-09-04,6.99,paid,0
B00059050,S006536,2025-10-04,6.99,paid,0
B00059051,S006536,2025-11-04,6.99,paid,0
B00059052,S006536,2025-12-04,6.99,paid,0
B00059053,S006536,2026-01-04,6.99,paid,0
B00059054,S006536,2026-02-03,6.99,paid,0
B00059055,S006536,2026-03-06,6.99,paid,0
B00059056,S006536,2026-04-05,6.99,paid,0
